rspo,ulica,numer_domu,numer_lokalu,id_kod_pocztowy,id_miejscowosc,id_wojewodztwo,id_powiat,id_gmina
121254,ul. Stradomska,6,,1076,7599,14,1465,1465011
121256,ul. Świderska,109h,60,805,211,14,1465,1465011
121258,ul. Kurantów,24,,740,7495,14,1465,1465011
121260,ul. Karczunkowska,82,,739,7495,14,1465,1465011
121262,ul. Kamionkowska,31,,940,5426,14,1465,1465011
121268,ul. Jakuba Kubickiego,9,2,760,7768,14,1465,1465011
121300,ul. Kurhan,10F,,521,4723,14,1465,1465011
121302,ul. Podkowy,42,,1132,7599,14,1465,1465011
121306,ul. Safony,1,,906,7196,14,1465,1465011
121307,ul. Alojzego Felińskiego,13,,767,8499,14,1465,1465011
121311,ul. Adama Branickiego,16,,771,7768,14,1465,1465011
121312,ul. Postępu,17B,,665,4267,14,1465,1465011
121316,ul. Hawajska,3,,705,7495,14,1465,1465011
121321,ul. Stanisława Herbsta,4,,709,7495,14,1465,1465011
121324,ul. Kościuszkowców,85,,1072,7599,14,1465,1465011
121333,ul. Obrońców Tobruku,38,U2,350,167,14,1465,1465011
121353,al. Aleja Jana Pawła II,80,,48,6557,14,1465,1465011
121400,ul. Jerzego Waldorffa,33,,350,167,14,1465,1465011
121486,rondo Rondo Organizacji Narodów Zjednoczonych,1,,29,6557,14,1465,1465011
121539,ul. Pląsy,39,,727,7495,14,1465,1465011
121558,ul. Postępu,15c,,665,4267,14,1465,1465011
121560,ul. Wergiliusza,5,,448,240,14,1465,1465011
121613,ul. Klaudyny,28a,,383,240,14,1465,1465011
121694,ul. Kijowska,3,,927,5425,14,1465,1465011
27487,ul. Kijowska,3,,642,5425,14,1465,1465011
73938,ul. Kijowska,3,,927,5425,14,1465,1465011
52513,ul. Kijowska,3,,927,5425,14,1465,1465011
121710,ul. Kąty Grodziskie,56,,851,211,14,1465,1465011
121719,ul. Muszlowa,15,,307,167,14,1465,1465011
25035,ul. Muszlowa,15,,307,167,14,1465,1465011
270506,ul. Muszlowa,15,,307,167,14,1465,1465011
121723,ul. Belwederska,6a,,172,4267,14,1465,1465011
84952,ul. Górska,7,,168,4267,14,1465,1465011
111978,ul. Stępińska,13,,167,4267,14,1465,1465011
25463,ul. Belwederska,6a,,172,4267,14,1465,1465011
121724,ul. Dzierzby,28,,730,7495,14,1465,1465011
121764,ul. Ludwika Michała Paca,37,,1047,5426,14,1465,1465011
121767,ul. Elektoralna,26,,206,6557,14,1465,1465011
121769,ul. Radzymińska,242,,910,7196,14,1465,1465011
121817,ul. Postępu,12,,665,4267,14,1465,1465011
121939,ul. Wspólna,2c,2-4,1147,7637,14,1465,1465011
121941,ul. Żytnia,64A,22,256,7914,14,1465,1465011
121943,ul. Powsińska,106,,744,4267,14,1465,1465011
121967,ul. Szczęśliwicka,56,,551,4723,14,1465,1465011
121989,ul. Ruty,3,,1107,7599,14,1465,1465011
122002,ul. Zgoda,13,,1,6557,14,1465,1465011
122007,ul. Emilii Plater,29,,148,6557,14,1465,1465011
122014,ul. Warecka,4/6,,14,6557,14,1465,1465011
122035,ul. Ludwika Michała Paca,37,201,1047,5426,14,1465,1465011
122036,ul. Łucka,13,,195,7914,14,1465,1465011
122038,ul. Hipolita Wawelberga,10,,266,7914,14,1465,1465011
122040,ul. Żurawia,47,49/425,146,6557,14,1465,1465011
122172,ul. Orłów Piastowskich,47,,593,7494,14,1465,1465011
122303,ul. Tadeusza Czackiego,3/5,,15,6557,14,1465,1465011
122345,ul. Kijowska,3,,927,5425,14,1465,1465011
122346,ul. Domaniewska,39a,,661,4267,14,1465,1465011
122364,ul. Żurawia,47,28,117,6557,14,1465,1465011
122373,ul. Nowoursynowska,154 a,,719,7495,14,1465,1465011
122374,ul. Nowoursynowska,154a,,719,7495,14,1465,1465011
122378,ul. Kawęczyńska,36,,934,5425,14,1465,1465011
122385,ul. Białostocka,4,,928,5425,14,1465,1465011
122387,ul. ks. Jerzego Popiełuszki,5,,401,8499,14,1465,1465011
122415,ul. Żurawia,47,208,146,6557,14,1465,1465011
122429,ul. Koszykowa,54,,144,4723,14,1465,1465011
122430,ul. Koszykowa,54,,144,6557,14,1465,1465011
122483,ul. Smolna,13,,90,6557,14,1465,1465011
122577,ul. Ceramiczna,11,,804,211,14,1465,1465011
122579,ul. Głębocka,66,,850,211,14,1465,1465011
273421,ul. Głębocka,60A,,850,211,14,1465,1465011
122585,ul. gen. Sylwestra Kaliskiego,31,,342,167,14,1465,1465011
122654,ul. Macierzanki,1,,1148,7637,14,1465,1465011
122732,ul. Namysłowska,4,,876,5425,14,1465,1465011
122733,ul. Nowogrodzka,50/54,,150,6557,14,1465,1465011
122829,ul. Wiązana,22P,,1089,7599,14,1465,1465011
122834,ul. Polna,5,,134,6557,14,1465,1465011
122888,al. Aleje Ujazdowskie,28,,112,6557,14,1465,1465011
122890,ul. Wołoska,5,,664,4267,14,1465,1465011
263454,ul. Wołoska,5,,664,4267,14,1465,1465011
263456,ul. Wołoska,5,,664,4267,14,1465,1465011
127343,ul. Wołoska,5,,664,4267,14,1465,1465011
122893,ul. Hafciarska,80/86,,1096,7599,14,1465,1465011
122932,ul. Radzymińska,234,236,910,7196,14,1465,1465011
122943,ul. Nasielska,50,,1037,5426,14,1465,1465011
122946,ul. Kruszyny,28,,1148,7637,14,1465,1465011
122949,ul. Chłodna,29,,202,7914,14,1465,1465011
122951,ul. Chłodna,29,,202,7914,14,1465,1465011
122954,al. Aleje Jerozolimskie,65/79,3.2225,151,6557,14,1465,1465011
122979,ul. Duchnicka,3,326,404,8499,14,1465,1465011
122980,ul. Panieńska,4,5,918,5425,14,1465,1465011
122993,ul. Kartezjusza,2,,214,167,14,1465,1465011
122994,ul. Nowy Świat,27,,10,6557,14,1465,1465011
123007,ul. Stawki,10,,56,6557,14,1465,1465011
123008,ul. Mieczysława Pożaryskiego,69,,1081,7599,14,1465,1465011
123009,ul. Karola Bohdanowicza,5,,505,4723,14,1465,1465011
123023,ul. Siennicka,15,,1052,5426,14,1465,1465011
123034,ul. Meander,15,85,714,7495,14,1465,1465011
123055,ul. Stanisława Kunickiego,49,,348,167,14,1465,1465011
123069,ul. Szulborska,3/5,U1,238,7914,14,1465,1465011
123085,ul. Lutniowa,23,205,560,4723,14,1465,1465011
123099,ul. Łucka,13,,195,7914,14,1465,1465011
123119,ul. Wojciecha Żywnego,25,,679,4267,14,1465,1465011
123121,ul. Porannej Bryzy,19,,847,7196,14,1465,1465011
123123,ul. Polna,44,,136,6557,14,1465,1465011
123159,ul. Usypiskowa,5,,558,4723,14,1465,1465011
123162,ul. Bociania,39,,723,7495,14,1465,1465011
123236,ul. Jakuba Kubickiego,9,"1,2",760,7768,14,1465,1465011
123240,ul. Cegłowska,13a,,405,240,14,1465,1465011
123241,ul. Brązownicza,17,,452,240,14,1465,1465011
123266,ul. Majdańska,30/36,,1006,5426,14,1465,1465011
123307,ul. Płużańska,15,1,583,7854,14,1465,1465011
123445,ul. Urbanistów,3,,564,4723,14,1465,1465011
123456,ul. Zachodzącego Słońca,25,,351,167,14,1465,1465011
123500,al. Aleja Niepodległości,18,,654,4267,14,1465,1465011
123509,ul. Dziennikarska,21,,375,8499,14,1465,1465011
123511,ul. Kolegiacka,1,,765,7768,14,1465,1465011
123543,ul. Zygmunta Krasińskiego,31,,400,8499,14,1465,1465011
123547,ul. Usypiskowa,3A,,558,4723,14,1465,1465011
123552,ul. Tytusa Chałubińskiego,8,,132,6557,14,1465,1465011
123554,ul. Nowy Świat,53,,15,6557,14,1465,1465011
123616,ul. św. Urszuli Ledóchowskiej,8,,771,7768,14,1465,1465011
123620,ul. Astronautów,17,,516,7854,14,1465,1465011
30957,ul. Astronautów,5,,516,7854,14,1465,1465011
41818,ul. Astronautów,17,,516,7854,14,1465,1465011
123802,ul. Obrońców Tobruku,11,,350,167,14,1465,1465011
123804,ul. Nowotyska,11,,592,7494,14,1465,1465011
123824,ul. Aroniowa,11A,,851,211,14,1465,1465011
123923,ul. Księcia Trojdena,4,,498,4723,14,1465,1465011
123962,ul. św. Wincentego,114,u5,956,7196,14,1465,1465011
123963,ul. Zdziarska,61,,851,211,14,1465,1465011
124012,ul. Globusowa,38,,575,7854,14,1465,1465011
124052,ul. Wybrzeże Gdyńskie,2,,360,8499,14,1465,1465011
124108,ul. Wawelska,46,,484,4723,14,1465,1465011
124109,ul. Wawelska,46,,484,4723,14,1465,1465011
124161,ul. Zaułek,25,,850,211,14,1465,1465011
124176,ul. Hoża,88,,147,6557,14,1465,1465011
124178,ul. Spójni,37,,904,7196,14,1465,1465011
124185,ul. Puławska,561,,733,7495,14,1465,1465011
124382,ul. Balaton,8a,,470,240,14,1465,1465011
124516,ul. Czerniakowska,161,,105,6557,14,1465,1465011
124566,ul. Edmunda Jana Osmańczyka,22,161,350,167,14,1465,1465011
124583,al. Aleja marsz. Józefa Piłsudskiego,4c,,1148,7637,14,1465,1465011
124586,ul. Łasińska,7,,908,7196,14,1465,1465011
124777,ul. Złotej Jesieni,24,,1138,7599,14,1465,1465011
124810,ul. Trocka,4,,896,7196,14,1465,1465011
124866,ul. Klaudyny,28a,,383,240,14,1465,1465011
125040,ul. Kłobucka,23c,104,678,7495,14,1465,1465011
125081,ul. Domaniewska,41,,661,4267,14,1465,1465011
125087,ul. Kowelska,1,,870,5425,14,1465,1465011
125134,ul. Złotopolska,1,81,898,7196,14,1465,1465011
125142,ul. Zbigniewa Romaszewskiego,6,U3,437,240,14,1465,1465011
125145,ul. Sokołowska,4,,251,7914,14,1465,1465011
125146,al. Aleja Komisji Edukacji Narodowej,20,U3,719,7495,14,1465,1465011
125193,ul. Minerska,54,,1067,7599,14,1465,1465011
125203,ul. Nowoursynowska,161G,,712,7495,14,1465,1465011
125204,ul. Józefa Mehoffera,45d,,806,211,14,1465,1465011
125206,ul. Tadeusza Czackiego,3/5,132,16,6557,14,1465,1465011
125477,ul. Biały Kamień,7,B.OU.02,624,4267,14,1465,1465011
125479,ul. Mikołajska,30,,579,7854,14,1465,1465011
125500,ul. Piękna,24,26,122,6557,14,1465,1465011
125504,ul. Barcicka,10,,420,240,14,1465,1465011
125505,ul. Wyborna,4,,913,7196,14,1465,1465011
125512,ul. Jakuba Kubickiego,9,2,760,7768,14,1465,1465011
125527,ul. Aleksandra Fleminga,33B,,820,211,14,1465,1465011
125530,ul. Giuseppe Garibaldiego,4,,1002,5426,14,1465,1465011
125561,ul. Piechoty Łanowej,46A,,757,7768,14,1465,1465011
125611,ul. Urbanistów,3,,564,4723,14,1465,1465011
125642,ul. Osiedle,11,,816,211,14,1465,1465011
126027,ul. Widok,8,,7,6557,14,1465,1465011
126074,ul. Jana Kilińskiego,44,,1147,7637,14,1465,1465011
126088,pl. Europejski,3,,196,7914,14,1465,1465011
126124,ul. Stawki,10,,56,6557,14,1465,1465011
126127,ul. Dobra,56/66,,74,6557,14,1465,1465011
126151,ul. Poleczki,82,,726,7495,14,1465,1465011
126157,ul. Łucka,13,,195,7914,14,1465,1465011
126159,ul. Stawki,10,,56,6557,14,1465,1465011
126192,ul. Stefana Żeromskiego,14,,412,240,14,1465,1465011
126198,ul. Włodarzewska,65d,,557,4723,14,1465,1465011
126200,ul. Katiuszy,3,,1064,5791,14,1465,1465011
126211,ul. Wiewiórki,1,,907,7196,14,1465,1465011
126221,ul. Juranda ze Spychowa,19D,,851,211,14,1465,1465011
126338,ul. Wolfganga Amadeusza Mozarta,4,,690,4267,14,1465,1465011
126358,ul. Grzybowska,56,,196,7914,14,1465,1465011
126381,ul. Dolomitowa,2,,1148,7637,14,1465,1465011
126400,ul. Mazowiecka,12,24,17,6557,14,1465,1465011
126433,ul. Prymasa Augusta Hlonda,12,,771,7768,14,1465,1465011
126434,ul. Belgradzka,4,U2,716,7495,14,1465,1465011
126435,ul. rtm. Witolda Pileckiego,104,1,708,7495,14,1465,1465011
126522,ul. Sarmacka,19,154,771,7768,14,1465,1465011
126523,ul. Tadeusza Czackiego,3/5,,16,6557,14,1465,1465011
126525,ul. Wielostronna,21,,1119,7599,14,1465,1465011
126528,ul. Dzierzby,26,28,730,7495,14,1465,1465011
126603,ul. Migdałowa,10,u10,718,7495,14,1465,1465011
126656,ul. Szturmowa,1/3,,667,4267,14,1465,1465011
126681,ul. Jana Pawła Woronicza,15,100,636,4267,14,1465,1465011
126689,al. Jana Pawła II,69,,226,6557,14,1465,1465011
126716,ul. Bohaterów Warszawy,26,28,592,7494,14,1465,1465011
126722,ul. Sielecka,22,11,166,4267,14,1465,1465011
126740,ul. Maltańska,6,15,698,4267,14,1465,1465011
126741,ul. Równoległa,4a,,529,7854,14,1465,1465011
126742,ul. Antoniego Malczewskiego,44A,,635,4267,14,1465,1465011
126743,ul. Mikołaja Kopernika,30,531,82,6557,14,1465,1465011
126778,ul. Patriotów,179,,1125,7599,14,1465,1465011
126785,ul. Zygmunta Słomińskiego,1,,8,6557,14,1465,1465011
126851,ul. Stanisława Moniuszki,1A,,3,6557,14,1465,1465011
126880,ul. Podwale,13/15,,70,6557,14,1465,1465011
126881,ul. Migdałowa,10,u8,718,7495,14,1465,1465011
126965,ul. Płomyka,13,,590,7854,14,1465,1465011
126996,ul. Obrazkowa,20A,,827,211,14,1465,1465011
127002,ul. Kruszyny,28,,1148,7637,14,1465,1465011
109526,ul. Kruszyny,28,,1148,7637,14,1465,1465011
31707,ul. Kruszyny,28,,1148,7637,14,1465,1465011
73747,ul. Kruszyny,28,,1147,7637,14,1465,1465011
111399,ul. Kruszyny,28,,1148,7637,14,1465,1465011
22058,ul. Kruszyny,28,,1148,7637,14,1465,1465011
115053,ul. Kruszyny,28,,1148,7637,14,1465,1465011
120685,ul. Kruszyny,28,,1148,7637,14,1465,1465011
127007,ul. Irlandzka,7,,951,5426,14,1465,1465011
127008,ul. Ostródzka,10,,851,7196,14,1465,1465011
127010,ul. Gdecka,3,,1009,5426,14,1465,1465011
127054,ul. Zdzisława Mączeńskiego,6,,728,7495,14,1465,1465011
127063,ul. Tadeusza Czackiego,3/5,,16,6557,14,1465,1465011
127066,ul. Karola Adamieckiego,3,13,592,7494,14,1465,1465011
127076,ul. Batalionów Chłopskich,87,87,297,167,14,1465,1465011
127117,ul. Odrodzenia,12A,,1078,7599,14,1465,1465011
127157,ul. Polna,5,,134,6557,14,1465,1465011
127193,ul. Izbicka,24b,,1113,7599,14,1465,1465011
127201,ul. Panieńska,9,1,918,5425,14,1465,1465011
127233,ul. Chocimska,5,,182,4267,14,1465,1465011
127315,ul. Odkryta,1a,4,811,211,14,1465,1465011
127316,al. Prymasa Tysiąclecia,60/62,,327,7914,14,1465,1465011
127321,ul. Mokotowska,55,4,120,6557,14,1465,1465011
127324,ul. Kadrowa,9,,1057,5791,14,1465,1465011
127346,ul. Potrzebna,19,4,578,7854,14,1465,1465011
127347,ul. Potrzebna,19,4,578,7854,14,1465,1465011
127360,ul. Puławska,114,13,634,4267,14,1465,1465011
127411,ul. Odkryta,1a,4,811,211,14,1465,1465011
127471,al. Aleja Wilanowska,273,,687,4267,14,1465,1465011
127567,ul. Solec,28,,94,6557,14,1465,1465011
127584,ul. Księcia Janusza,45/47,,334,7914,14,1465,1465011
133627,ul. Księcia Janusza,45/47,,334,7914,14,1465,1465011
80197,ul. Księcia Janusza,45/47,,334,7914,14,1465,1465011
22311,ul. Księcia Janusza,45/47,,334,7914,14,1465,1465011
25331,ul. Księcia Janusza,45/47,,334,7914,14,1465,1465011
74774,ul. Księcia Janusza,45/47,,334,7914,14,1465,1465011
127553,ul. Księcia Janusza,45/47,,334,7914,14,1465,1465011
274782,ul. Księcia Janusza,45/47,,334,7914,14,1465,1465011
115000,ul. Księcia Janusza,45/47,,334,7914,14,1465,1465011
127660,ul. Radziwie,7,U04,259,7914,14,1465,1465011
127661,ul. Kawalerii,5,,111,6557,14,1465,1465011
127770,rondo Rondo Organizacji Narodów Zjednoczonych,1,,29,6557,14,1465,1465011
127832,ul. Bogatki,23,,731,7495,14,1465,1465011
127856,ul. Poleczki,33,,726,7495,14,1465,1465011
127910,"al. Aleja ""Solidarności""",117,705,34,6557,14,1465,1465011
128025,ul. Ignacego Krasickiego,53,,629,4267,14,1465,1465011
128193,ul. Ostródzka,74 a,,851,211,14,1465,1465011
128469,ul. Warzelnicza,27b,,836,211,14,1465,1465011
128471,ul. Josepha Conrada,7,,452,240,14,1465,1465011
128473,ul. Jana Kazimierza,45,2,291,7914,14,1465,1465011
128474,ul. Skoroszewska,5,7,592,7494,14,1465,1465011
128475,ul. Cieplarniana,25f,2,1148,7637,14,1465,1465011
128486,ul. Kadetów,15,,982,7599,14,1465,1465011
24252,ul. Kadetów,15 A,,982,7599,14,1465,1465011
27605,ul. Kadetów,15,,982,7599,14,1465,1465011
128500,ul. Kalatówki,26,,680,4267,14,1465,1465011
128501,ul. Prymasa Augusta Hlonda,12,,771,7768,14,1465,1465011
128503,ul. Dewajtis,3,,410,240,14,1465,1465011
128602,ul. Czerska,14,,163,4267,14,1465,1465011
128609,ul. Batuty,7b,,692,4267,14,1465,1465011
128679,ul. Gładka,31,,517,7854,14,1465,1465011
128769,ul. Gładka,31,,517,7854,14,1465,1465011
128770,ul. Obrońców,25,,962,5426,14,1465,1465011
128774,ul. Dereniowa,52/54,,705,7495,14,1465,1465011
128815,ul. Siekierkowska,7,,153,4267,14,1465,1465011
128816,ul. Orla,10,,1147,7637,14,1465,1465011
128818,ul. Syta,78,,778,7768,14,1465,1465011
128937,ul. Widok,8,,7,6557,14,1465,1465011
128938,ul. Żurawia,47,,146,6557,14,1465,1465011
128939,ul. Świętokrzyska,18,225,202,6557,14,1465,1465011
128941,ul. Bracka,18,61,9,6557,14,1465,1465011
128962,ul. Alojzego Felińskiego,15,,354,8499,14,1465,1465011
130432,ul. gen. Józefa Zajączka,7,,356,8499,14,1465,1465011
118675,ul. gen. Józefa Zajączka,7,,356,8499,14,1465,1465011
122978,ul. gen. Józefa Zajączka,7,,356,8499,14,1465,1465011
128997,ul. Odkryta,61,,811,211,14,1465,1465011
129150,ul. Nowy Świat,39,,10,6557,14,1465,1465011
129154,ul. Nowodworska,30,,807,211,14,1465,1465011
129158,ul. Skarbka z Gór,116c,,850,211,14,1465,1465011
129175,ul. Kosiarzy,21D,,759,7768,14,1465,1465011
129176,ul. Lazurowa,183,90,343,167,14,1465,1465011
129178,ul. Naukowa,35a,,581,7854,14,1465,1465011
129179,ul. Kurhan,12k,,521,4723,14,1465,1465011
129180,ul. Bronowska,32,,985,7599,14,1465,1465011
129188,ul. Szulborska,3/5,u13-14,238,7914,14,1465,1465011
129211,ul. Stryjeńskich,19,18u,714,7495,14,1465,1465011
129262,ul. Traktorzystów,20,,592,7494,14,1465,1465011
129376,ul. Skarbka z Gór,45 D,,850,211,14,1465,1465011
129382,ul. Grochowska,235,1,986,5426,14,1465,1465011
129540,ul. Grażyny Bacewiczówny,2,,711,7495,14,1465,1465011
129541,ul. Karmelicka,9,,44,6557,14,1465,1465011
129542,al. Aleje Jerozolimskie,65/79,,151,6557,14,1465,1465011
129556,ul. Miła,2,,51,6557,14,1465,1465011
129557,ul. Miła,2,,51,6557,14,1465,1465011
129558,ul. Kijowska,3,,927,5425,14,1465,1465011
129575,ul. Karmelicka,9,,44,6557,14,1465,1465011
129580,ul. Miła,2,,51,6557,14,1465,1465011
129587,ul. Miła,2,,51,6557,14,1465,1465011
129589,ul. Miła,2,,51,6557,14,1465,1465011
129590,ul. Miła,2,,51,6557,14,1465,1465011
129591,ul. Miła,2,,51,6557,14,1465,1465011
129592,ul. Miła,2,,51,6557,14,1465,1465011
129593,ul. Miła,2,,51,6557,14,1465,1465011
129595,ul. Miła,2,,51,6557,14,1465,1465011
129646,ul. Światowida,49 b,2,813,211,14,1465,1465011
129674,ul. Aluzyjna,18b,,816,211,14,1465,1465011
129681,ul. Królowej Marysieńki,104,,760,7768,14,1465,1465011
129684,al. Aleja Armii Ludowej,6,164,125,6557,14,1465,1465011
129685,ul. Rumiana,14,,761,7768,14,1465,1465011
129719,ul. Mikołajska,42,,579,7854,14,1465,1465011
129737,al. Aleja Bohaterów Września,18,2,561,4723,14,1465,1465011
129774,ul. Tymotki,7,,851,211,14,1465,1465011
129791,ul. Na Uboczu,5,22,714,7495,14,1465,1465011
129804,ul. Hafciarska,80/86,,1096,7599,14,1465,1465011
129836,ul. Lazurowa,183,90,343,167,14,1465,1465011
129837,ul. Majorki,25,,786,211,14,1465,1465011
129838,ul. Wiertnicza,142,,758,7768,14,1465,1465011
129860,ul. Cybernetyki,7d,,666,4267,14,1465,1465011
129865,ul. Syta,78,,778,7768,14,1465,1465011
129897,ul. Dewajtis,3,,410,240,14,1465,1465011
129904,ul. Farysa,57,,466,240,14,1465,1465011
129918,ul. Krasnowolska,17a,,735,7495,14,1465,1465011
129946,ul. Księcia Ziemowita,39,,937,7196,14,1465,1465011
129953,ul. Józefa Chłopickiego,7/9,54 i 60A,1033,5426,14,1465,1465011
129980,ul. Katowicka,18,,961,5426,14,1465,1465011
130006,ul. Hafciarska,80/86,,1096,7599,14,1465,1465011
130050,ul. Ostródzka,190b,,851,211,14,1465,1465011
130088,ul. Powstańców Śląskich,9,,313,167,14,1465,1465011
130110,al. Aleja Rzeczypospolitej,18,136,771,7768,14,1465,1465011
130233,ul. Elektoralna,12/14,,33,6557,14,1465,1465011
130236,ul. Domaniewska,39a,,661,4267,14,1465,1465011
130264,ul. Widok,8,,7,6557,14,1465,1465011
130281,ul. Poezji,11,,1147,7637,14,1465,1465011
130347,al. Aleja Krakowska,110/114,B26l.3,533,7854,14,1465,1465011
130430,al. Aleje Jerozolimskie,91,,474,4723,14,1465,1465011
130431,al. Aleje Jerozolimskie,91,,474,4723,14,1465,1465011
130536,ul. Marii Grzegorzewskiej,10,,707,7495,14,1465,1465011
130562,ul. Sabały,29a,,518,7854,14,1465,1465011
130577,ul. Rolna,177,,686,4267,14,1465,1465011
130578,ul. Zakopiańska,8,,976,5426,14,1465,1465011
130612,ul. św. Urszuli Ledóchowskiej,10,,771,7768,14,1465,1465011
130647,ul. Stępińska,22/30,,167,4267,14,1465,1465011
130665,ul. Miodowa,22 D,,68,6557,14,1465,1465011
130668,ul. Rybnicka,24,,568,7854,14,1465,1465011
130669,ul. Giordana Bruna,32,,625,4267,14,1465,1465011
130685,ul. Jana Kasprowicza,103,3,414,240,14,1465,1465011
130688,al. Aleja Komisji Edukacji Narodowej,18,5B,719,7495,14,1465,1465011
130689,pl. Plac Defilad,1,,209,6557,14,1465,1465011
130703,ul. Benedykta Polaka,7,67,706,7495,14,1465,1465011
130784,ul. Juliusza Kossaka,12,,367,8499,14,1465,1465011
130835,ul. Wileńska,18,180,867,5425,14,1465,1465011
130836,ul. Świętokrzyska,18,325,20,6557,14,1465,1465011
130837,ul. Świętokrzyska,18,325,20,6557,14,1465,1465011
130881,ul. Filarecka,2,,370,8499,14,1465,1465011
130883,ul. Czapelska,38,,1003,5426,14,1465,1465011
130891,ul. Tadeusza Rechniewskiego,11A,,978,5426,14,1465,1465011
130905,ul. Domaniewska,39A,,661,4267,14,1465,1465011
130908,ul. Jana Nowaka-Jeziorańskiego,46,U17,979,5426,14,1465,1465011
130978,ul. Dworkowa,9a,22,1148,7637,14,1465,1465011
131017,ul. Annopol,4b,,839,211,14,1465,1465011
131111,ul. Orszady,10,,719,7768,14,1465,1465011
131171,ul. Erazma z Zakroczymia,12,,824,211,14,1465,1465011
131206,al. Aleja Rzeczypospolitej,14,,771,7768,14,1465,1465011
131309,ul. Szamocka,10C,88,393,8499,14,1465,1465011
131346,ul. Związku Walki Młodych,13,10,711,7495,14,1465,1465011
131349,ul. Sprawna,24,,815,211,14,1465,1465011
131350,ul. Grójecka,93,,494,4723,14,1465,1465011
131351,ul. Grójecka,39,,479,4723,14,1465,1465011
131363,ul. Wał Miedzeszyński,420,,984,7599,14,1465,1465011
131364,ul. Zygmunta Krasińskiego,16,29,844,8499,14,1465,1465011
131366,ul. Wał Miedzeszyński,630,,984,7599,14,1465,1465011
131453,ul. Białołęcka,259,,842,211,14,1465,1465011
131454,ul. Górczewska,13,,267,7914,14,1465,1465011
114664,ul. Górczewska,13,,267,7914,14,1465,1465011
270348,ul. Górczewska,13,,267,7914,14,1465,1465011
131457,ul. Sprawna,16 E,f,815,211,14,1465,1465011
131458,ul. Jana Żabińskiego,8,49,716,7495,14,1465,1465011
131673,ul. Boguszewska,4,,292,7914,14,1465,1465011
131706,ul. Zbigniewa Romaszewskiego,23,2,430,240,14,1465,1465011
131718,al. Aleja marsz. Józefa Piłsudskiego,73,,1148,7637,14,1465,1465011
131722,pl. Plac Trzech Krzyży,16,,113,6557,14,1465,1465011
131736,ul. Puławska,479,5,733,7495,14,1465,1465011
131737,ul. Różana,61,,612,4267,14,1465,1465011
131738,ul. Pod Lipą,1,2,720,7495,14,1465,1465011
131739,ul. Oświatowa,29,,311,167,14,1465,1465011
131740,ul. Kawęczyńska,36,,934,5425,14,1465,1465011
131849,ul. Obywatelska,10,,570,7854,14,1465,1465011
131851,ul. Leona Berensona,32,,850,211,14,1465,1465011
132087,ul. Miła,2,,51,6557,14,1465,1465011
132120,ul. Literacka,19,U-6,427,240,14,1465,1465011
132171,ul. Akwarelowa,22,,1071,7599,14,1465,1465011
132339,al. Aleja Rzeczypospolitej,10,60,771,7768,14,1465,1465011
132341,ul. Stryjeńskich,19,16a,714,7495,14,1465,1465011
132351,ul. Ołówkowa,7a,,781,211,14,1465,1465011
132354,ul. Kleczewska,50,,416,240,14,1465,1465011
132366,ul. Żubrowa,12,,468,240,14,1465,1465011
132379,ul. Powstańców Śląskich,108a,19,337,167,14,1465,1465011
132382,ul. Goraszewska,6,,746,4267,14,1465,1465011
132385,ul. Józsefa Antalla,4,,804,211,14,1465,1465011
132543,ul. Górczewska,53,,317,7914,14,1465,1465011
132556,ul. Ruskowy Bród,61,,851,211,14,1465,1465011
132563,ul. Płużnicka,2b,1,823,211,14,1465,1465011
132572,ul. Korkowa,167,,1073,7599,14,1465,1465011
132573,ul. Wał Miedzeszyński,646,III,984,5426,14,1465,1465011
132581,ul. Obrońców Tobruku,38,5,350,167,14,1465,1465011
132604,ul. Aleksandra Janowskiego,13,u3-u4,709,7495,14,1465,1465011
132607,ul. Dworkowa,1,12,180,4267,14,1465,1465011
132627,ul. Aleksandra Janowskiego,13,U 4,709,7495,14,1465,1465011
132702,ul. Domaniewska,37a,,661,4267,14,1465,1465011
132717,ul. Radosna,11,,761,7768,14,1465,1465011
132864,ul. Warowna,3,1,655,4267,14,1465,1465011
133008,ul. Ostrzycka,2/4,,994,5426,14,1465,1465011
133017,ul. Ludwika Waryńskiego,8,,135,6557,14,1465,1465011
133036,ul. Miła,2,,51,6557,14,1465,1465011
133058,ul. Jana Rosoła,10,,711,7495,14,1465,1465011
118665,ul. Jana Rosoła,10,,711,7495,14,1465,1465011
264398,ul. Jana Rosoła,10,,711,7495,14,1465,1465011
133069,al. Aleja Rzeczypospolitej,31,AU1,771,7768,14,1465,1465011
133074,al. Aleje Jerozolimskie,123 A,J XXVI p,477,4723,14,1465,1465011
133122,ul. Karola Borsuka,5,14,716,7495,14,1465,1465011
133143,"ul. Kazimierza Sotta ""Sokoła""",1A,5a,713,7495,14,1465,1465011
133175,ul. Cicha,7,,85,6557,14,1465,1465011
133193,ul. Pana Tadeusza,10,,754,7854,14,1465,1465011
133206,al. Aleja Komisji Edukacji Narodowej,95,kl. 18,706,7495,14,1465,1465011
133262,ul. Jerzego Beniamina Flatta,7,,771,7768,14,1465,1465011
133322,ul. Jana Kazimierza,45,5,291,7914,14,1465,1465011
133323,ul. Jana Kazimierza,45,5,291,7914,14,1465,1465011
133326,ul. Żwirki i Wigury,99a,,491,4723,14,1465,1465011
