rspo,id_organ_prowadzacy
93182,201
65151,202
88563,202
88562,202
68255,202
68256,202
68258,202
68260,202
113509,267077
11532,203
22445,203
12534,203
478397,478395
25577,204
25578,204
25581,204
105081,8
124921,8
124923,8
120593,204
120595,204
120598,204
18896,2
93193,2
103779,2
31098,270687
47357,205
47358,205
48087,205
49642,205
49894,205
54117,205
54120,205
54121,205
54124,205
54125,205
56746,205
70805,205
57858,205
57882,205
57883,205
58616,270685
58681,270684
58772,205
58773,270683
58806,259593
58831,270682
58851,270688
58862,269488
59633,205
60920,262195
60924,262195
60926,262195
61299,205
61435,260184
61438,260184
61531,275330
61533,254674
61609,262010
61610,270711
61656,242454
61657,219151
61658,270680
63480,205
68729,205
70299,205
72856,205
123657,205
78004,205
79076,205
78007,205
77411,205
124040,205
114707,205
114708,205
278056,205
77413,205
111447,205
111446,205
123866,205
80074,2
80185,205
80338,270705
80571,262195
80574,255652
80585,270678
80729,250853
80759,270677
80771,270676
89961,270675
111418,205
111722,205
123922,205
123921,205
111431,205
111807,205
111835,205
124031,205
111433,205
111625,205
123924,205
273430,205
111439,205
123862,205
112054,205
112058,205
278057,205
114709,205
111483,205
111597,205
112114,205
124077,205
56744,205
112111,205
111607,205
115582,269488
126252,252953
128279,251071
129431,261050
129432,261050
130860,256268
132629,259570
58921,259570
133333,261120
133406,261300
264220,262195
265718,481076
265941,260112
196221,260112
262771,260112
267730,279188
268954,268953
270707,270679
273946,251073
275123,260184
275283,205
54122,205
54123,205
277556,277555
277800,262195
479787,261050
479788,261050
479789,261050
3428,206
3691,206
3772,206
3828,202869
3964,264856
4007,206
4073,264862
4111,206
7012,206
120636,206
4157,206
4295,206
4440,206
4523,250274
4550,206
4626,206
4714,206
4761,206
4925,206
5080,206
5283,264843
5285,264843
5426,257751
5434,206
5546,206
5586,206
5660,206
5673,206
5723,206
6050,206
133562,206
6051,206
6342,206
6349,264865
6380,270404
6715,206
6792,206
7121,274906
7493,260118
7960,206
8037,206
8314,206
8908,206
115431,206
13882,206
13889,206
13884,206
13888,206
13887,206
10010,206
10312,206
13680,206
13682,206
13681,206
10791,206
13421,206
13422,206
13424,206
13425,206
11633,206
11693,206
109552,206
109550,206
11711,206
109568,206
109571,206
109567,206
11765,206
114548,206
119406,206
12020,264844
12021,264846
12038,264853
14868,206
15121,264858
15213,264854
15266,196273
15285,242454
15295,206
15645,262010
16038,268092
16653,264857
16812,260151
16813,260151
16817,260151
17330,262195
17333,262195
17334,241654
17335,206
18254,260151
48856,206
3914,206
114661,206
3915,206
54147,196273
88553,268095
114551,478467
114553,264852
114567,256989
115203,206
133563,206
14282,206
4999,206
14280,206
14281,206
122999,206
119338,262142
120171,268096
120262,203294
120274,262142
120276,266349
120592,262142
122256,268097
122883,267393
125781,257063
126356,257063
127759,2851
129082,252110
129701,264861
129850,253549
129934,253726
131317,256989
132459,258931
132459, 269965
132461,478060
132510,203294
132930,262195
196274,196273
196441,206
3735,206
12952,206
264721,478060
266536,262142
267293,206
267294,206
269445,264856
272708,260151
274194,274193
276549,196253
277559,253549
277851,273069
273816,273069
273813,273069
273820,273069
273815,273069
277854,274657
278807,480127
278808,266349
279495,279494
279496,279494
479248,479247
480601,480598
480604,279494
480627,279494
3194,2788
3338,270315
3500,2773
34988,2773
34990,2773
3913,8
20168,8
8925,8
3931,2788
21553,2788
13869,2788
3947,2788
21635,2788
15028,2788
11192,261747
11234,261747
11248,261747
11268,261747
11301,261747
11456,252815
11472,2788
11473,2788
11474,2788
11475,2788
11476,2788
11477,2788
11478,2788
11479,2788
11480,2788
11481,2788
11500,257063
11519,259081
11632,262195
11830,275385
12263,249824
12267,2788
12405,2788
12531,2788
12637,2788
13231,261441
13231, 479751
13234,2788
21894,2788
103964,2788
103965,2788
13314,2788
13385,259214
13391,259214
13471,262078
13565,2788
13695,263060
13894,2788
13936,261747
13991,2788
14031,2788
14057,2788
14076,2788
14089,257062
14096,2788
14098,2788
14099,277180
14115,477966
14259,256968
14271,257815
14312,196205
14398,257061
14414,257157
14425,204658
14432,255692
14557,2788
14568,2788
14606,2788
14616,2788
23366,2788
21536,2788
14628,2788
23344,2788
21530,2788
14635,254256
14644,2788
23328,2788
21515,2788
14672,268802
14673,254256
14696,271670
14702,2788
23397,2788
21537,2788
14713,2788
23262,2788
21509,2788
14741,255255
14764,258287
14794,2788
14795,2788
14801,2788
14802,2788
14805,2788
14807,2788
14809,2788
22362,2788
20513,2788
14810,2788
14832,2788
22366,2788
20877,2788
14839,2788
22616,2788
20890,2788
14846,2788
14847,2788
22636,2788
20964,2788
14855,2788
23183,2788
20970,2788
14858,2788
14863,264869
14864,2788
23187,2788
20977,2788
14871,2788
23200,2788
20994,2788
14873,2788
14874,2788
14878,2788
14879,262142
14890,2788
23216,2788
21026,2788
14913,2788
24071,2788
21504,2788
14929,2788
14942,262195
14945,2788
22341,2788
20188,2788
14953,2788
22346,2788
20273,2788
14963,2788
14970,2788
14978,2788
14988,2788
15015,2788
21677,2788
31880,2788
83513,2788
15020,257598
15098,2788
15245,267108
15537,2788
15596,2788
15597,2788
15598,2788
15760,269975
15783,262142
15884,257061
15917,262142
15940,262142
15959,262142
15981,277180
16091,267279
16110,256701
16133,278470
16165,267086
16178,203032
16178, 481158
16183,203294
16401,2788
16841,258297
17527,254587
17529,254541
17695,257054
17884,254541
18249,256888
18323,277180
18418,267300
18418, 267301
18488,267091
18488, 267344
18488, 267345
18545,269718
18618,269611
18618, 269612
18741,256879
19304,256944
19429,2788
19472,259312
19518,203990
19535,257062
19567,267094
19617,260881
19744,204041
19753,477966
20097,2788
20185,267156
20263,264434
20416,242454
20440,2788
20450,276745
20521,480389
20542,262142
20568,266989
20579,261535
20632,255676
20635,267211
20673,257183
20744,277180
20780,277193
20912,2788
20913,2788
20914,2788
20915,2788
20916,2788
20917,2788
85778,2788
20918,2788
131778,2788
92076,2788
92077,2788
20919,2788
271737,2788
92084,2788
20921,2788
81387,2788
81388,2788
20923,2788
81391,2788
92074,2788
20924,2788
92640,2788
126482,2788
92639,2788
20926,2788
56282,2788
85777,2788
21117,277193
21180,262010
21216,252570
21278,259314
21295,254299
21315,277193
21328,268802
21552,255555
21561,252570
21676,2788
21755,204593
21770,254445
21770, 254446
21825,2788
22010,252812
22122,269718
22292,256998
22368,2788
22402,257519
22429,2788
22477,271507
22656,2788
22708,261747
22710,2788
23134,245403
23182,2788
23193,2788
23210,2788
23219,2788
23239,2788
23240,2788
23258,2788
23278,2788
23284,262078
23285,2788
23291,2788
23314,2788
23315,262078
23357,2788
23364,2788
23454,2788
23538,268051
23539,273626
23607,2788
23664,2788
23806,256453
23868,262651
23894,259079
24030,2788
24033,2788
24038,2788
24044,2788
24500,2788
24501,2788
24502,2788
24504,2788
24505,2788
24506,2788
24507,2788
24508,2788
24509,2788
24510,2788
24511,2788
24512,2788
24513,2788
24514,2788
24515,2788
24516,2788
24517,2788
24518,2788
24519,2788
24605,479110
26022,2788
26024,2788
26025,2788
26027,2788
26029,2788
26032,2788
26773,260265
29633,262663
29793,267275
30281,256453
30293,256996
30363,204658
30434,266448
30689,2788
30746,2788
30852,260587
30988,2788
31005,256966
31036,196330
31111,2788
31271,256881
31271, 263039
31325,2788
31485,2788
31522,2788
89179,2788
89180,2788
89182,2788
274848,2788
31523,2788
89183,2788
89184,2788
274842,2788
31524,2788
89189,2788
89190,2788
274843,2788
31525,2788
90630,2788
126446,2788
263442,2788
274849,2788
31571,207413
35358,2788
40223,2788
41022,2
93187,2
93188,2
41030,2788
41882,2788
41884,2788
41885,2788
41886,2788
42509,2788
42871,269586
42881,2788
90634,2788
90635,2788
274845,2788
42883,2788
90637,2788
90638,2788
42885,2788
90642,2788
90643,2788
274846,2788
42886,2788
90645,2788
90646,2788
274844,2788
42887,2788
90649,2788
90650,2788
42888,2788
91083,2788
90651,2788
42889,2788
90653,2788
90654,2788
274847,2788
42890,2788
91079,2788
91080,2788
274841,2788
42891,2788
42892,2788
262415,2788
91087,2788
47235,255473
47635,2788
47637,2788
47638,2788
47639,2788
47640,2788
47643,2788
47644,2788
47645,2788
47647,2788
48011,260924
51260,271679
52413,252977
55934,246160
55979,279205
55997,2788
55999,2788
56000,2788
56001,2788
56279,2788
56977,196205
57239,267076
58107,237709
58135,2851
58158,2851
58187,2851
59578,254455
59820,2851
74926,2851
74607,2851
118568,2851
263918,2851
74795,2851
74813,2851
74765,2851
278080,2851
60110,478092
60246,254455
60246, 266918
60378,271388
61398,263033
61811,271426
68270,2788
68321,2788
68409,271284
68724,270315
71667,261747
71671,257016
71673,204658
72608,267271
72611,256733
72621,250735
72677,2
72679,2
73528,257054
74608,2851
127151,2851
127156,2851
127154,2851
127188,2851
118569,2851
127153,2851
478829,2851
84822,257519
84891,269595
90632,2788
91525,268802
93067,2788
103544,2
103963,2788
103993,2788
120747,2788
109770,2788
112323,2788
104019,2788
106441,2788
118658,2788
106142,260881
106147,249096
106152,263042
106157,255056
106556,2788
106559,2788
106842,232573
106868,2788
107019,256984
107228,2788
107293,2788
108898,256684
109873,233405
109881,256888
110115,262083
110333,262083
111187,2788
113477,267965
114297,257063
114308,250699
114368,272895
114381,479783
114384,249821
114471,273772
115299,246160
118412,261441
118412, 479751
118415,245399
118416,279192
118429,268202
118691,256883
119509,253270
119517,480418
119518,262179
119875,265655
119945,266097
119945, 270173
119983,267318
120314,262086
128977,262086
133949,262086
263782,262086
120323,259214
120355,267079
120371,273773
120527,256888
120530,255036
120622,254971
120778,240198
120894,249820
121281,260881
121553,246803
122773,261150
122776,267285
122779,243091
122781,240198
122782,240199
122782, 267339
123116,274122
123288,261747
123291,261747
123514,261747
123533,252268
123534,241324
123553,241333
123653,2788
123654,2788
123655,2788
124113,279455
124469,481394
124479,254588
124498,262179
124500,263063
124508,251525
124780,243387
124885,268787
125007,257000
125129,258287
125757,257063
125865,245639
125936,246258
126420,257155
126426,262142
126480,259214
126538,249267
126541,247397
126575,256966
126750,254444
126794,248208
126872,248384
126897,262087
127031,248819
127057,256999
127327,253876
127381,2788
127382,2788
14876,2788
127973,261747
127975,260924
128017,250729
128076,252331
72622,252331
106549,252331
128084,259142
106140,259142
271116,259142
128120,253877
128120, 253878
128120, 253879
128121,260958
128404,254341
128856,258275
128860,258275
129011,252077
129014,260885
129015,261580
129094,252165
129186,252325
129305,261747
129310,252504
129315,252546
129317,252547
129483,252808
129483, 252809
129504,479856
129518,252810
129611,252977
129690,253201
129699,253202
129886,262756
129970,257077
129972,268258
130133,256373
130184,254588
130218,258210
130232,254662
130398,256077
130548,255473
130611,260875
130632,255678
130634,256888
130635,256888
130695,255865
130741,256077
130769,2788
92642,2788
92643,2788
130921,278470
130922,256403
131119,261747
131243,260560
131524,257300
131525,257299
131654,257519
131688,257600
131750,257702
132224,258454
132357,258775
132364,260437
132365,260437
132528,479869
132534,259214
132535,259214
132583,259444
132613,268405
132615,259549
132865,260932
262743,260932
66138,260932
72626,260932
113524,260932
72625,260932
104414,260932
20491,260932
263466,260932
22302,260932
133400,261296
133619,2788
133631,261681
264097,261681
133160,261681
133382,261681
268947,261681
133794,2788
133798,2788
133822,2788
133881,2788
133894,2788
133898,262078
133944,233405
133948,255056
133965,262180
133966,2788
262278,2788
262398,2788
262401,2788
262351,2788
262372,2788
262396,2788
14844,2788
262639,255473
262800,203294
262871,262868
263059,262195
263065,263063
263069,259214
263569,196330
263746,263570
263806,2
264405,275385
264595,266064
264680,264677
264831,278454
265012,279283
265013,270862
265015,265014
265088,255234
265089,255234
265124,272527
265617,256776
265850,272890
266266,266264
266266, 266265
267025,276824
267405,267404
267620,267619
267665,267664
267712,261779
267810,2788
267824,267823
267840,275792
267916,2788
267961,245639
268038,268037
268087,268084
268141,257080
268159,262078
268177,268176
268278,268273
268451,245399
268469,251547
268470,251547
268571,258286
268783,268780
268798,478198
268799,259214
268986,268985
269094,255473
269163,480753
269228,252325
269325,269324
269328,269327
269330,277034
269452,252165
269696,269695
269888,268591
270093,270092
270139,270138
270145,253270
270369,259214
270587,270586
271108,249794
271162,267285
271210,271209
271543,271542
271716,2788
26023,2788
133906,2788
271717,2788
271721,261293
18369,261293
271706,261293
271725,2788
133606,2788
271736,2788
271741,2788
271778,2788
26033,2788
14888,2788
271936,277180
272036,260437
272269,477965
272283,271541
272325,250474
272326,250474
272355,261347
126616,261347
269272,261347
272357,259287
14856,259287
14849,259287
14845,259287
479358,259287
272359,262675
13428,262675
271708,262675
272529,272527
272536,2788
272537,272527
272549,272541
272804,272803
273143,272890
273152,479869
273621,262868
273622,266264
273622, 266265
273628,273627
273855,2788
273878,257702
274388,274387
274524,274523
274661,256816
274867,2788
24520,2788
14838,2788
274960,274959
274961,241328
274961, 241330
275275,112773
275602,275259
275260,275259
275261,275259
275622,478198
275650,261747
275653,259314
275659,275656
275696,275694
275703,479125
275710,255188
275881,278470
275918,275694
276323,258286
276431,270360
276538,480688
276544,257519
276568,276567
276694,258951
276715,264326
276715, 479492
276716,276714
276738,276737
276781,267079
276821,276820
277179,277178
277218,276762
277233,277232
277252,268802
277267,250294
277288,277287
277315,258286
277327,277326
277330,278470
277383,262142
277385,277384
277622,258286
277683,2788
23612,2788
55998,2788
277806,278468
277808,277807
277890,254662
278178,274523
278192,278188
278212,479857
278369,279282
278449,275656
278453,262195
278603,278602
278616,278615
278662,479676
278666,276539
278667,479857
278744,278743
278748,254444
278752,255335
279054,478198
279153,258275
279218,279217
279281,277034
279314,278615
279395,279377
279514,279513
279535,274959
477953,477951
477953, 477952
478119,478117
478119, 478118
478162,249794
478165,263063
478252,256883
478324,245399
478404,274959
478482,478481
478606,262179
478856,478662
478859,478468
478861,478860
478862,257300
478935,478934
478936,481082
479031,251547
479126,477965
479153,479138
479257,479256
479260,480358
479278,479277
479431,257519
479501,479500
479539,479538
479551,257155
479591,271216
479592,481498
479593,274186
479595,261093
479598,276797
479599,277464
479600,481498
479601,481498
479602,278247
479608,481258
479876,2788
123220,2788
479877,2788
480025,268787
480151,479538
480277,479857
480357,480356
480359,480358
480452,480451
480554,480553
480663,261747
480672,257702
480684,478198
480686,259214
480735,480734
480741,480738
480750,254970
480752,477966
481146,479538
481163,481161
481163, 481162
3961,122752
3962,122752
5076,122752
6893,122752
8899,122752
6896,122752
8468,122752
8467,122752
7048,122752
8082,122752
8083,122752
8081,122752
7087,122752
11288,122752
9021,122752
7189,122752
11045,122752
11034,122752
7215,248925
8280,122752
8764,122752
9026,122752
9049,250302
9091,250302
9202,122752
9671,122752
10053,122752
11065,122752
11135,201712
11163,240604
11186,201724
11277,201745
11308,122752
71645,122752
71692,122752
71670,122752
276078,122752
73770,122752
11309,122752
12175,247783
12759,218995
64607,218995
12880,262142
13221,245403
13248,249366
13352,262142
13416,262142
13806,262195
13826,262195
18559,203767
18580,203767
19324,2
103572,2
103573,2
103555,2
103567,2
20066,255209
40074,255256
40074, 255257
40076,273860
56313,122752
57870,2851
127214,2851
272462,2851
63949,2851
121448,2851
127093,2851
64631,122752
71976,219151
72007,219156
72114,249215
73115,122752
133959,122752
85326,122752
80542,242454
104187,203767
119306,257834
119600,253514
120907,250302
123030,262195
123097,240430
123142,240519
124222,242455
125330,259091
127254,249493
128648,251433
129170,252203
129170, 253235
129183,257529
130911,256370
130982,122752
130988,122752
9506,122752
130996,122752
131020,122752
8822,122752
132075,258105
132173,262195
132279,258492
133823,122752
133878,122752
6924,122752
264261,250305
268081,122752
267970,122752
133644,122752
269583,269582
269959,480112
270499,270498
270501,270500
271787,122752
271786,122752
10794,122752
272904,268860
269492,268860
269493,268860
269425,268860
274188,262142
274391,261169
274687,122752
274692,122752
10999,122752
275763,275760
276185,122752
272448,122752
5247,122752
278002,268860
278618,258972
279388,481261
279389,262195
279476,254588
478103,122752
478102,122752
6751,122752
478588,268860
480118,254588
3520,2498
12324,2498
12325,2498
12327,2498
5905,2498
13014,2498
13015,2498
3528,2498
10608,2498
